old_source_mat_id,ref_code_seq,ref_code,nucl_acid_ext,nucl_acid_amp,lib_reads_seqd,lib_layout,target_gene,target_subfragment,ampl_size,pcr_primers,mid,adapters,pcr_cond,seq_quality_check,seq_meth,dna_conc,dna_conc_method,dna_quantity_after_extraction,analysis,run,reads_name,mock_pr,mock_eu,source_mat_id_an,url_seq,sop_seq,source_mat_id,obs_id,batch,sample_type,seq_run_ro_crate_fname,forward_read_fname,backward_read_fname,run_status,version,date_started,system_run,output_loc,output_size
EMOBON_VB_Wa_210621_3um_1,DBB_AACA,EMOBON00023,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,77205469.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,1.79,,175.4,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AACAOSDA_4_HMGW5DSX3.UDI197,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,EMOBON_VB_Wa_210621_3um_1_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_VB_Wa_1,VB,001,filters,DBB_AACAOSDA_4_HMGW5DSX3.UDI197.zip,DBB_AACAOSDA_4_1_HMGW5DSX3.UDI197_clean.fastq.gz,DBB_AACAOSDA_4_2_HMGW5DSX3.UDI197_clean.fastq.gz,COMPLETED,1.0,2023-09-05,HCMR-HPC,HCMR-HPC,
EMOBON_VB_Wa_210621_3um_2,DBB_AACB,EMOBON00024,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,50283946.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,1.135,,111.2,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AACBOSDA_4_HMGW5DSX3.UDI239,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,EMOBON_VB_Wa_210621_3um_2_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_VB_Wa_2,VB,001,filters,DBB_AACBOSDA_4_HMGW5DSX3.UDI239.zip,DBB_AACBOSDA_4_1_HMGW5DSX3.UDI239_clean.fastq.gz,DBB_AACBOSDA_4_2_HMGW5DSX3.UDI239_clean.fastq.gz,COMPLETED,1.0,2023-09-20,HCMR-HPC,HCMR-HPC,
EMOBON_VB_Wa_210823_0.2um_1,DBB_AABU,EMOBON00029,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,47128791.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,6.64,,650.7,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AABUOSDA_1_HMNJKDSX3.UDI244,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,,EMOBON_VB_Wa_210823_0.2um_1_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_VB_Wa_43,VB,001,filters,,DBB_AABUOSDA_1_1_HMNJKDSX3.UDI244_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2016-12-12,CETA ceta4,,
EMOBON_VB_Wa_210823_0.2um_2,DBB_AABV,EMOBON00030,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,44425002.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,11.7,,1146.6,METAGENOMIC,220712_JARVIS_HMNJKDSX3,DBB_AABVOSDA_1_HMNJKDSX3.UDI256,DDC_AAAAOSDA_1_HMNJKDSX3.UDI201,,EMOBON_VB_Wa_210823_0.2um_2_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_VB_Wa_44,VB,001,filters,DBB_AABVOSDA_1_HMNJKDSX3.UDI256.zip,DBB_AABVOSDA_1_1_HMNJKDSX3.UDI256_clean.fastq.gz,DBB_AABVOSDA_1_2_HMNJKDSX3.UDI256_clean.fastq.gz,COMPLETED,develop (3cf3a7d),2025-01-09,CETA,,
EMOBON_VB_Wa_210823_3um_1,DBB_AACD,EMOBON00027,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,48970827.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,1.535,,150.4,METAGENOMIC,220622_JARVIS_HMGW5DSX3,DBB_AACDOSDA_4_HMGW5DSX3.UDI240,DDC_AAAAOSDA_4_HMGW5DSX3.UDI201,DDC_AAABOSDA_4_HMGW5DSX3.UDI213,EMOBON_VB_Wa_210823_3um_1_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_VB_Wa_41,VB,001,filters,DBB_AACDOSDA_4_HMGW5DSX3.UDI240.zip,DBB_AACDOSDA_4_1_HMGW5DSX3.UDI240_clean.fastq.gz,DBB_AACDOSDA_4_2_HMGW5DSX3.UDI240_clean.fastq.gz,COMPLETED,1.0,2023-09-20,HCMR-HPC,HCMR-HPC,
EMOBON_VB_Wa_210823_3um_2,DBB_AAAD,EMOBON00028,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,68846432.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:11,basic Genoscope QC,Illumina NovaSeq 6000,1.075,,107.5,METAGENOMIC,220223_JARVIS_HWLTKDRXY,DBB_AAADOSDA_1_HWLTKDRXY.UDI210,DDC_AAAAOSDA_1_HWLTKDRXY.UDI212,DDC_AAABOSDA_1_HWLTKDRXY.UDI213,EMOBON_VB_Wa_210823_3um_2_metag,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_VB_Wa_42,VB,001,filters,DBB_AAADOSDA_1_HWLTKDRXY.UDI210.zip,DBB_AAADOSDA_1_1_HWLTKDRXY.UDI210_clean.fastq.gz,DBB_AAADOSDA_1_2_HWLTKDRXY.UDI210_clean.fastq.gz,COMPLETED,1.0,2023-06-07,HCMR-HPC,HCMR-HPC,
EMOBON_BPNS_So_211028_micro_1,DBH_AAAS,EMOBON00140,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,50830902.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:11,basic Genoscope QC,Illumina NovaSeq 6000,0.715,,62.9,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AAASOSDA_1_HCFCYDSX5.UDI138,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_BPNS_So_17,BPNS,002,sediment,,DBH_AAASOSDA_1_1_HCFCYDSX5.UDI138_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),17/05/2024,REDI,,12.0
EMOBON_BPNS_So_211028_micro_2,DBH_AAAT,EMOBON00141,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,88875433.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Kapa;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,2.91,,256.1,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AAATOSDA_1_HCFCYDSX5.UDI124,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost,EMOBON_BPNS_So_18,BPNS,002,sediment,,DBH_AAATOSDA_1_1_HCFCYDSX5.UDI124_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),17/05/2024,CETA,,17.0
EMOBON_BPNS_So_211223_micro_1,DBH_AAAU,EMOBON00142,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,77455396.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:11,basic Genoscope QC,Illumina NovaSeq 6000,0.575,,50.6,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AAAUOSDA_1_HCFCYDSX5.UDI139,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_BPNS_So_33,BPNS,002,sediment,,DBH_AAAUOSDA_1_1_HCFCYDSX5.UDI139_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),03/06/2024,CETA,,17.0
EMOBON_BPNS_So_211223_micro_2,DBH_AAAV,EMOBON00143,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,56995223.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:14,basic Genoscope QC,Illumina NovaSeq 6000,0.311,,27.4,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AAAVOSDA_1_HCFCYDSX5.UDI141,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_BPNS_So_34,BPNS,002,sediment,,DBH_AAAVOSDA_1_1_HCFCYDSX5.UDI141_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),03/06/2024,CETA,,13.0
EMOBON_NRMCB_So_211026_micro_1,DBH_AABE,EMOBON00236,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,120334623.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,15.1,,1328.8,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABEOSDA_1_HCFCYDSX5.UDI133,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost,EMOBON_NRMCB_So_11,NRMCB,002,sediment,,DBH_AABEOSDA_1_1_HCFCYDSX5.UDI133_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),17/07/2024,REDI,,28.0
EMOBON_NRMCB_So_211026_micro_2,DBH_AABF,EMOBON00237,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,91664401.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,22.0,,1936.0,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABFOSDA_1_HCFCYDSX5.UDI134,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost,EMOBON_NRMCB_So_12,NRMCB,002,sediment,,DBH_AABFOSDA_1_1_HCFCYDSX5.UDI134_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),11/06/2024,CETA,,22.0
EMOBON_NRMCB_So_211221_micro_1,DBH_AABG,EMOBON00238,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,111932901.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,17.65,,1553.2,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABGOSDA_1_HCFCYDSX5.UDI135,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost,EMOBON_NRMCB_So_16,NRMCB,002,sediment,,DBH_AABGOSDA_1_1_HCFCYDSX5.UDI135_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),23/05/2024,REDI,,27.0
EMOBON_NRMCB_So_211221_micro_2,DBH_AABH,EMOBON00239,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,77099427.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,23.6,,2076.8,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABHOSDA_1_HCFCYDSX5.UDI136,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost,EMOBON_NRMCB_So_17,NRMCB,002,sediment,,DBH_AABHOSDA_1_1_HCFCYDSX5.UDI136_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),03/06/2024,REDI,,20.0
EMOBON_OOB_So_211209_micro_1,DBH_AABK,EMOBON00242,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,81306548.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:11,basic Genoscope QC,Illumina NovaSeq 6000,0.524,,46.1,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABKOSDA_1_HCFCYDSX5.UDI140,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_OOB_So_25,OOB,002,sediment,,DBH_AABKOSDA_1_1_HCFCYDSX5.UDI140_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),28/06/2024,CETA,,23.0
EMOBON_OOB_So_211209_micro_2,DBH_AABL,EMOBON00243,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,65464041.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:14,basic Genoscope QC,Illumina NovaSeq 6000,0.275,,24.2,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABLOSDA_1_HCFCYDSX5.UDI142,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_OOB_So_26,OOB,002,sediment,,DBH_AABLOSDA_1_1_HCFCYDSX5.UDI142_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),28/06/2024,CETA,,19.0
EMOBON_RFormosa_So_211022_micro_1,DBH_AABA,EMOBON00224,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,109807721.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,14.95,,1315.6,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABAOSDA_1_HCFCYDSX5.UDI129,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost,EMOBON_RFormosa_So_6,RFormosa,002,sediment,,DBH_AABAOSDA_1_1_HCFCYDSX5.UDI129_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),12/06/2024,REDI,,18.0
EMOBON_RFormosa_So_211022_micro_2,DBH_AABB,EMOBON00225,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,93602534.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,12.8,,1126.4,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABBOSDA_1_HCFCYDSX5.UDI130,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost,EMOBON_RFormosa_So_7,RFormosa,002,sediment,,DBH_AABBOSDA_1_1_HCFCYDSX5.UDI130_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),04/06/2024,CETA,,18.0
EMOBON_RFormosa_So_211220_micro_1,DBH_AABC,EMOBON00226,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,96815702.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,32.2,,2833.6,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABCOSDA_1_HCFCYDSX5.UDI131,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost,EMOBON_RFormosa_So_11,RFormosa,002,sediment,,DBH_AABCOSDA_1_1_HCFCYDSX5.UDI131_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),28/06/2024,REDI,,19.0
EMOBON_RFormosa_So_211220_micro_2,DBH_AABD,EMOBON00227,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,104137464.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,15.45,,1359.6,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AABDOSDA_1_HCFCYDSX5.UDI132,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost,EMOBON_RFormosa_So_12,RFormosa,002,sediment,,DBH_AABDOSDA_1_1_HCFCYDSX5.UDI132_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),28/06/2024,CETA,,21.0
EMOBON_ROSKOGO_So_211119_micro_1,DBH_AAAW,EMOBON00192,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,88414000.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,17.6,,1548.8,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AAAWOSDA_1_HCFCYDSX5.UDI125,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost,EMOBON_ROSKOGO_So_16,ROSKOGO,002,sediment,,DBH_AAAWOSDA_1_1_HCFCYDSX5.UDI125_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),20/06/2024,CETA,,21.0
EMOBON_ROSKOGO_So_211119_micro_2,DBH_AAAX,EMOBON00193,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,85547374.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,11.55,,1016.4,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AAAXOSDA_1_HCFCYDSX5.UDI126,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost,EMOBON_ROSKOGO_So_17,ROSKOGO,002,sediment,,DBH_AAAXOSDA_1_1_HCFCYDSX5.UDI126_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),17/05/2024,INCD,,18.0
EMOBON_ROSKOGO_So_211222_micro_1,DBH_AAAY,EMOBON00194,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,98214549.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,13.8,,1214.4,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AAAYOSDA_1_HCFCYDSX5.UDI127,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost,EMOBON_ROSKOGO_So_21,ROSKOGO,002,sediment,,DBH_AAAYOSDA_1_1_HCFCYDSX5.UDI127_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),03/06/2024,CETA,,23.0
EMOBON_ROSKOGO_So_211222_micro_2,DBH_AAAZ,EMOBON00195,https://www.qiagen.com/us/products/discovery-and-translational-research/dna-rna-purification/dna-purification/microbial-dna/dneasy-powersoil-pro-kit?catno=47016,metag,137280955.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:12,basic Genoscope QC,Illumina NovaSeq 6000,9.48,,834.2,METAGENOMIC,230126_JARVIS_HCFCYDSX5,DBH_AAAZOSDA_1_HCFCYDSX5.UDI128,DDC_AAAAOSDA_1_HCFCYDSX5.UDI137,,,,Prod_ILL_BqADN_LowCost_148_v5; Bq low cost,EMOBON_ROSKOGO_So_22,ROSKOGO,002,sediment,,DBH_AAAZOSDA_1_1_HCFCYDSX5.UDI128_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),20/05/2024,CETA,,31.0
EMOBON_AAOT_Wa_211015_0.2um_1,DBB_AAEL,EMOBON00164,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,75835432.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,11.4,,1379.4,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAELOSDA_1_HVWGWDSX5.UDI159,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_AAOT_Wa_46,AAOT,002,filters,,DBB_AAELOSDA_1_1_HVWGWDSX5.UDI159_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-08-12,CETA ceta5,,15.0
EMOBON_AAOT_Wa_211015_0.2um_2,DBB_AAEM,EMOBON00165,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,57302796.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,7.115,,804.0,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAEMOSDA_1_HVWGWDSX5.UDI171,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_AAOT_Wa_47,AAOT,002,filters,,DBB_AAEMOSDA_1_1_HVWGWDSX5.UDI171_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-08-05,CETA ceta6,,11.0
EMOBON_AAOT_Wa_211015_3um_1,DBB_AAEJ,EMOBON00162,https://www.protocols.io/view/cryogrinding-protocol-mecanic-lysis-of-planktonic-n92ldyq88l5b/v1; https://www.protocols.io/view/rna-dna-extraction-from-plankton-natural-samples-u-eq2lynz2qvx9/v1; https://www.fishersci.com/shop/products/nucleospin-rna-ii-740955-250/NC0707522; https://www.mn-net.com/lysis-buffer-ra1-740961,metag,54988835.0,paired,metag,metag,metag,metag,,,DNA Polymerase:taq Q5;NoPCRs:2;PCRvolume:30;Nocycles:10,basic Genoscope QC,Illumina NovaSeq 6000,4.48,,457.0,METAGENOMIC,230428_JARVIS_HVWGWDSX5,DBB_AAEJOSDA_2_HVWGWDSX5.UDI177,DDC_AAACOSDA_1_HVWGWDSX5.UDI164;DDC_AAACOSDA_1_HVWGWDSX5.UDI218,DDC_AAABOSDA_2_HVWGWDSX5.UDI143;DDC_AAABOSDA_2_HVWGWDSX5.UDI217,,,Prod_ILL_BqADN_NEBUII_151_v4; Bq NEB Next Ultra II,EMOBON_AAOT_Wa_41,AAOT,002,filters,,DBB_AAEJOSDA_2_1_HVWGWDSX5.UDI177_clean.fastq.gz,,COMPLETED,develop (3cf3a7d),2024-08-05,INCD,,10.0
